Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM,Month,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2021-11-08,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,20,412.0,,,,,,,,,,
2021-11-09,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,21,0.0,,,,,,,,,,
2021-11-10,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,15,386.0,,,,,,,,,,
2021-11-11,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,24,372.0,,,,,,,,,,
2021-11-12,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,22,0.0,,,,,,,,,,
2021-11-13,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,16,480.0,,,,,,,,,,
2021-11-14,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,23,459.0,,,,,,,,,,
2021-11-15,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,25,491.0,,,,,,,,,,
2021-11-16,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,16,359.0,,,,,,,,,,
2021-11-17,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,352.0,,,,,,,,,,
2021-11-18,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,15,353.0,,,,,,,,,,
2021-11-19,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,16,374.0,,,,,,,,,,
2021-11-20,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,24,468.0,,,,,,,,,,
2021-11-21,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Dirty,21,372.0,,,,,,,,,,
2021-11-22,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0.0,,,,,,,,,,
2021-11-23,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,24,455.0,,,,,,,,,,
2021-11-24,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,1.8,Clean,16,422.0,,,,,,,,,,
2021-11-25,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Dirty,18,489.0,,,,,,,,,,
2021-11-26,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,25,397.0,,,,,,,,,,
2021-11-27,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,22,491.0,,,,,,,,,,
2021-11-28,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,18,409.0,,,,,,,,,,
2021-11-29,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,27,368.0,,,,,,,,,,
2021-11-30,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,24,384.0,,,,,,,,,,
2021-12-01,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,21,421.0,,,,,,,,,,
2021-12-02,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Dirty,26,0.0,,,,,,,,,,
2021-12-03,Lucknow,United,On,Manual,On,Trip,Off,Off,2.3,Clean,23,422.0,,,,,,,,,,
2021-12-04,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,23,480.0,,,,,,,,,,
2021-12-05,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,27,449.0,,,,,,,,,,
2021-12-06,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,22,495.0,,,,,,,,,,
2021-12-07,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,27,390.0,,,,,,,,,,
2021-12-08,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Dirty,22,356.0,,,,,,,,,,
2021-12-09,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,20,358.0,,,,,,,,,,
2021-12-10,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,21,439.0,,,,,,,,,,
2021-12-11,Lucknow,United,On,Manual,On,Trip,Off,Off,2.0,Clean,26,421.0,,,,,,,,,,
2021-12-12,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,15,383.0,,,,,,,,,,
2021-12-13,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,21,366.0,,,,,,,,,,
2021-12-14,Lucknow,United,On,Manual,On,Trip,Off,Off,2.1,Clean,23,491.0,,,,,,,,,,
2021-12-15,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,25,473.0,,,,,,,,,,
2021-12-16,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,17,405.0,,,,,,,,,,
2021-12-17,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,19,432.0,,,,,,,,,,
2021-12-18,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,21,356.0,,,,,,,,,,
2021-12-19,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,24,482.0,,,,,,,,,,
2021-12-20,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Clean,27,487.0,,,,,,,,,,
2021-12-21,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,27,372.0,,,,,,,,,,
2021-12-22,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,25,354.0,,,,,,,,,,
2021-12-23,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,20,407.0,,,,,,,,,,
2021-12-24,Lucknow,United,On,Auto,On,Normal,Off,Off,2.5,Clean,22,372.0,,,,,,,,,,
2021-12-25,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,17,499.0,,,,,,,,,,
2021-12-26,Lucknow,United,On,Auto,On,Trip,Off,Off,2.0,Clean,23,363.0,,,,,,,,,,
2021-12-27,Lucknow,United,On,Manual,On,Trip,Off,Off,2.1,Dirty,22,415.0,,,,,,,,,,
2021-12-28,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,18,396.0,,,,,,,,,,
2021-12-29,Lucknow,United,On,Auto,On,Trip,Off,Off,1.9,Dirty,19,368.0,,,,,,,,,,
2021-12-30,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,22,463.0,,,,,,,,,,
2021-12-31,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Dirty,21,375.0,,,,,,,,,,
2022-01-01,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,26,0.0,,,,,,,,,,
2022-01-02,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,20,438.0,,,,,,,,,,
2022-01-03,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,18,396.0,,,,,,,,,,
2022-01-04,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Dirty,26,469.0,,,,,,,,,,
2022-01-05,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,25,436.0,,,,,,,,,,
2022-01-06,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,27,407.0,,,,,,,,,,
2022-01-07,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,25,394.0,,,,,,,,,,
2022-01-08,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,19,365.0,,,,,,,,,,
2022-01-09,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,20,387.0,,,,,,,,,,
2022-01-10,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,19,0.0,,,,,,,,,,
2022-01-11,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Dirty,22,438.0,,,,,,,,,,
2022-01-12,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,22,436.0,,,,,,,,,,
2022-01-13,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,25,446.0,,,,,,,,,,
2022-01-14,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,24,470.0,,,,,,,,,,
2022-01-15,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,20,0.0,,,,,,,,,,
2022-01-16,Lucknow,United,On,Manual,On,Trip,Off,Off,2.1,Clean,22,446.0,,,,,,,,,,
2022-01-17,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,16,0.0,,,,,,,,,,
2022-01-18,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,21,402.0,,,,,,,,,,
2022-01-19,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,18,389.0,,,,,,,,,,
2022-01-20,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,27,421.0,,,,,,,,,,
2022-01-21,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,20,404.0,,,,,,,,,,
2022-01-22,Lucknow,United,On,Manual,On,Trip,Off,Off,2.3,Clean,20,412.0,,,,,,,,,,
2022-01-23,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Clean,26,370.0,,,,,,,,,,
2022-01-24,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,20,494.0,,,,,,,,,,
2022-01-25,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,18,370.0,,,,,,,,,,
2022-01-26,Lucknow,United,On,Manual,On,Normal,Off,Off,1.9,Clean,25,364.0,,,,,,,,,,
2022-01-27,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,25,399.0,,,,,,,,,,
2022-01-28,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,24,419.0,,,,,,,,,,
2022-01-29,Lucknow,United,On,Manual,On,Normal,Off,Off,2.0,Clean,19,366.0,,,,,,,,,,
2022-01-30,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,27,480.0,,,,,,,,,,
2022-01-31,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,18,382.0,,,,,,,,,,
2022-02-01,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,15,441.0,,,,,,,,,,
2022-02-02,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,25,384.0,,,,,,,,,,
2022-02-03,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,23,365.0,,,,,,,,,,
2022-02-04,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,15,451.0,,,,,,,,,,
2022-02-05,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,17,493.0,,,,,,,,,,
2022-02-06,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,15,414.0,,,,,,,,,,
2022-02-07,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,23,410.0,,,,,,,,,,
2022-02-08,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,19,385.0,,,,,,,,,,
2022-02-09,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,16,418.0,,,,,,,,,,
2022-02-10,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,19,397.0,,,,,,,,,,
2022-02-11,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,26,435.0,,,,,,,,,,
2022-02-12,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,1.8,Clean,18,413.0,,,,,,,,,,
2022-02-13,Lucknow,United,On,Manual,On,Normal,Off,Off,2.0,Clean,16,364.0,,,,,,,,,,
2022-02-14,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,20,435.0,,,,,,,,,,
2022-02-15,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,27,474.0,,,,,,,,,,
2022-02-16,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,16,377.0,,,,,,,,,,
2022-02-17,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,24,427.0,,,,,,,,,,
2022-02-18,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,23,445.0,,,,,,,,,,
2022-02-19,Lucknow,United,On,Auto,On,Trip,Off,Off,2.5,Dirty,22,497.0,,,,,,,,,,
2022-02-20,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,469.0,,,,,,,,,,
2022-02-21,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Dirty,15,355.0,,,,,,,,,,
2022-02-22,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Dirty,19,373.0,,,,,,,,,,
2022-02-23,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,25,475.0,,,,,,,,,,
2022-02-24,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,25,368.0,,,,,,,,,,
2022-02-25,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,19,466.0,,,,,,,,,,
2022-02-26,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,19,380.0,,,,,,,,,,
2022-02-27,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,27,467.0,,,,,,,,,,
2022-02-28,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,19,496.0,,,,,,,,,,
2022-03-01,Lucknow,United,On,Auto,On,Trip,Off,Off,2.2,Clean,21,408.0,,,,,,,,,,
2022-03-02,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,22,469.0,,,,,,,,,,
2022-03-03,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,18,366.0,,,,,,,,,,
2022-03-04,Lucknow,United,On,Manual,On,Normal,Off,Off,1.8,Clean,18,404.0,,,,,,,,,,
2022-03-05,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,17,389.0,,,,,,,,,,
2022-03-06,Lucknow,United,On,Auto,On,Trip,Off,Off,2.0,Clean,24,431.0,,,,,,,,,,
2022-03-07,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Dirty,16,357.0,,,,,,,,,,
2022-03-08,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,17,498.0,,,,,,,,,,
2022-03-09,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,26,360.0,,,,,,,,,,
2022-03-10,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,23,396.0,,,,,,,,,,
2022-03-11,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,401.0,,,,,,,,,,
2022-03-12,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,23,350.0,,,,,,,,,,
2022-03-13,Lucknow,United,On,Auto,On,Normal,Off,Off,2.5,Clean,20,493.0,,,,,,,,,,
2022-03-14,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,471.0,,,,,,,,,,
2022-03-15,Lucknow,United,On,Manual,On,Trip,Off,Off,2.0,Clean,20,461.0,,,,,,,,,,
2022-03-16,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,18,490.0,,,,,,,,,,
2022-03-17,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,20,484.0,,,,,,,,,,
2022-03-18,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,27,465.0,,,,,,,,,,
2022-03-19,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,27,433.0,,,,,,,,,,
2022-03-20,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,23,368.0,,,,,,,,,,
2022-03-21,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,473.0,,,,,,,,,,
2022-03-22,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Dirty,23,405.0,,,,,,,,,,
2022-03-23,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,20,457.0,,,,,,,,,,
2022-03-24,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,25,0.0,,,,,,,,,,
2022-03-25,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,26,494.0,,,,,,,,,,
2022-03-26,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,18,406.0,,,,,,,,,,
2022-03-27,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,24,0.0,,,,,,,,,,
2022-03-28,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Dirty,27,435.0,,,,,,,,,,
2022-03-29,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,20,426.0,,,,,,,,,,
2022-03-30,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,17,455.0,,,,,,,,,,
2022-03-31,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,15,493.0,,,,,,,,,,
2022-04-01,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,22,409.0,,,,,,,,,,
2022-04-02,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,19,482.0,,,,,,,,,,
2022-04-03,Lucknow,United,On,Manual,On,Normal,Off,Off,2.0,Clean,19,431.0,,,,,,,,,,
2022-04-04,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Dirty,27,477.0,,,,,,,,,,
2022-04-05,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,17,394.0,,,,,,,,,,
2022-04-06,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,16,499.0,,,,,,,,,,
2022-04-07,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,22,361.0,,,,,,,,,,
2022-04-08,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,15,440.0,,,,,,,,,,
2022-04-09,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,22,473.0,,,,,,,,,,
2022-04-10,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,22,391.0,,,,,,,,,,
2022-04-11,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,16,385.0,,,,,,,,,,
2022-04-12,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,16,463.0,,,,,,,,,,
2022-04-13,Lucknow,United,On,Auto,On,Trip,Off,Off,2.3,Clean,21,466.0,,,,,,,,,,
2022-04-14,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,15,464.0,,,,,,,,,,
2022-04-15,Lucknow,United,On,Manual,On,Trip,Off,Off,2.1,Clean,27,403.0,,,,,,,,,,
2022-04-16,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,20,424.0,,,,,,,,,,
2022-04-17,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,26,453.0,,,,,,,,,,
2022-04-18,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Dirty,20,421.0,,,,,,,,,,
2022-04-19,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,15,364.0,,,,,,,,,,
2022-04-20,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,20,399.0,,,,,,,,,,
2022-04-21,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,21,460.0,,,,,,,,,,
2022-04-22,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,19,438.0,,,,,,,,,,
2022-04-23,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,390.0,,,,,,,,,,
2022-04-24,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,26,472.0,,,,,,,,,,
2022-04-25,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,24,445.0,,,,,,,,,,
2022-04-26,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Dirty,16,445.0,,,,,,,,,,
2022-04-27,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,17,387.0,,,,,,,,,,
2022-04-28,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,26,473.0,,,,,,,,,,
2022-04-29,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Dirty,15,458.0,,,,,,,,,,
2022-04-30,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,16,426.0,,,,,,,,,,
2022-05-01,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,26,431.0,,,,,,,,,,
2022-05-02,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,27,369.0,,,,,,,,,,
2022-05-03,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Clean,25,360.0,,,,,,,,,,
2022-05-04,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Clean,16,363.0,,,,,,,,,,
2022-05-05,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,25,370.0,,,,,,,,,,
2022-05-06,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,19,446.0,,,,,,,,,,
2022-05-07,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Dirty,25,404.0,,,,,,,,,,
2022-05-08,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,17,361.0,,,,,,,,,,
2022-05-09,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Clean,16,409.0,,,,,,,,,,
2022-05-10,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,23,433.0,,,,,,,,,,
2022-05-11,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,19,490.0,,,,,,,,,,
2022-05-12,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,19,429.0,,,,,,,,,,
2022-05-13,Lucknow,United,On,Manual,On,Normal,Off,Off,2.4,Dirty,18,429.0,,,,,,,,,,
2022-05-14,Lucknow,United,On,Manual,On,Normal,Off,Off,1.9,Clean,17,430.0,,,,,,,,,,
2022-05-15,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Dirty,25,438.0,,,,,,,,,,
2022-05-16,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0.0,,,,,,,,,,
2022-05-17,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,25,0.0,,,,,,,,,,
2022-05-18,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Dirty,20,466.0,,,,,,,,,,
2022-05-19,Lucknow,United,On,Auto,On,Trip,Off,Off,1.8,Clean,16,421.0,,,,,,,,,,
2022-05-20,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,15,360.0,,,,,,,,,,
2022-05-21,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,26,404.0,,,,,,,,,,
2022-05-22,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,22,495.0,,,,,,,,,,
2022-05-23,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,16,362.0,,,,,,,,,,
2022-05-24,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0.0,,,,,,,,,,
2022-05-25,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,17,480.0,,,,,,,,,,
2022-05-26,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,15,361.0,,,,,,,,,,
2022-05-27,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Dirty,15,0.0,,,,,,,,,,
2022-05-28,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,20,431.0,,,,,,,,,,
2022-05-29,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,25,358.0,,,,,,,,,,
2022-05-30,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Dirty,22,411.0,,,,,,,,,,
2022-05-31,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,17,385.0,,,,,,,,,,
2022-06-01,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Clean,16,410.0,,,,,,,,,,
2022-06-02,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Dirty,15,375.0,,,,,,,,,,
2022-06-03,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0.0,,,,,,,,,,
2022-06-04,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,23,472.0,,,,,,,,,,
2022-06-05,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,24,389.0,,,,,,,,,,
2022-06-06,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Dirty,19,369.0,,,,,,,,,,
2022-06-07,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,24,397.0,,,,,,,,,,
2022-06-08,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,27,442.0,,,,,,,,,,
2022-06-09,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,18,475.0,,,,,,,,,,
2022-06-10,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,18,0.0,,,,,,,,,,
2022-06-11,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Clean,16,428.0,,,,,,,,,,
2022-06-12,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,19,435.0,,,,,,,,,,
2022-06-13,Lucknow,United,On,Manual,On,Trip,Off,Off,1.8,Clean,23,368.0,,,,,,,,,,
2022-06-14,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,15,381.0,,,,,,,,,,
2022-06-15,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,18,371.0,,,,,,,,,,
2022-06-16,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,427.0,,,,,,,,,,
2022-06-17,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,19,409.0,,,,,,,,,,
2022-06-18,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,24,469.0,,,,,,,,,,
2022-06-19,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,24,409.0,,,,,,,,,,
2022-06-20,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Dirty,20,417.0,,,,,,,,,,
2022-06-21,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,23,362.0,,,,,,,,,,
2022-06-22,Lucknow,United,On,Manual,On,Trip,Off,Off,2.2,Dirty,27,396.0,,,,,,,,,,
2022-06-23,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,17,453.0,,,,,,,,,,
2022-06-24,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,16,405.0,,,,,,,,,,
2022-06-25,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,27,466.0,,,,,,,,,,
